,Unnamed: 0,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips
2367,26472,4955100,"North Ogden city, Utah",18525,[17065]
2368,16231,3459880,"Point Pleasant borough, New Jersey",18519,[48257]
2369,14530,2969266,"Spanish Lake CDP, Missouri",18511,[13235]
2370,5607,1376224,"Thomasville city, Georgia",18503,[25017]
2371,18104,3707080,"Boone town, North Carolina",18493,[42029]
2372,24631,4807300,"Bellaire city, Texas",18479,[46041]
2373,21266,4132050,"Happy Valley city, Oregon",18477,[2170]
2374,28861,5559925,"Onalaska city, Wisconsin",18452,[54045]
2375,3182,671106,"Shafter city, California",18433,[34031]
2376,6150,1705248,"Bensenville village, Illinois",18432,[27145]
2377,17472,3646514,"Melville CDP, New York",18418,[39003]
2378,27504,5324188,"Five Corners CDP, Washington",18405,[55141]
2379,12314,2680420,"Trenton city, Michigan",18392,[10003]
2380,11682,2581005,"Winthrop Town city, Massachusetts",18391,[]
2381,19206,3902638,"Ashtabula city, Ohio",18385,[17189]
2382,20607,4023700,"El Reno city, Oklahoma",18378,[20199]
2383,27375,5308552,"Bryn Mawr-Skyway CDP, Washington",18365,[72143]
2384,10307,2183676,"Winchester city, Kentucky",18364,[5033]
2385,28501,5517975,"Cudahy city, Wisconsin",18350,[54033]
2386,28769,5549675,"Marshfield city, Wisconsin",18326,[54033]
2387,25688,4854708,"Palestine city, Texas",18318,[46065]
2388,2185,613294,"Chowchilla city, California",18314,[35033]
2389,17522,3649407,"Nanuet CDP, New York",18312,[39133]
2390,15966,3418070,"Dover town, New Jersey",18307,[48235]
2391,5458,1356168,"North Druid Hills CDP, Georgia",18288,[26119]
2392,19477,3923618,"Eastlake city, Ohio",18284,[18057]
2393,4397,1225900,"Gibsonton CDP, Florida",18273,[51069]
2394,13872,2917272,"Creve Coeur city, Missouri",18259,[15001]
2395,6491,1727702,"Franklin Park village, Illinois",18257,[27011]
2396,11630,2562465,"Somerset CDP, Massachusetts",18257,[18139]
2397,17343,3637869,"Islip CDP, New York",18254,[39019]
2398,11174,2441250,"Hyattsville city, Maryland",18225,[19087]
2399,12767,2730140,"Hopkins city, Minnesota",18217,[13093]
2400,4864,1264975,"Seminole city, Florida",18206,[51101]
2401,1534,521070,"El Dorado city, Arkansas",18201,[29037]
2402,24798,4814929,"Cinco Ranch CDP, Texas",18200,[42133]
2403,20794,4044800,"McAlester city, Oklahoma",18198,[21145]
2404,20204,3974608,"Steubenville city, Ohio",18194,[18059]
2405,10627,2253545,"Natchitoches city, Louisiana",18176,[42095]
2406,7760,1844658,"Logansport city, Indiana",18169,[24015]
2407,11140,2432350,"Glassmanor CDP, Maryland",18158,[19079]
2408,10912,2382105,"Westbrook city, Maine",18156,[19109]
2409,528,176320,"Tillmans Corner CDP, Alabama",18150,[29215]
2410,27675,5346685,"Monroe city, Washington",18149,[56023]
2411,10997,2412350,"Calverton CDP, Maryland",18145,[19095]
2412,14236,2945668,"Manchester city, Missouri",18130,[16051]
2413,26037,4869908,"Stafford city, Texas",18092,[45049]
2414,20198,3974076,"Springboro city, Ohio",18084,[17181]
2415,11293,2459500,"Oxon Hill CDP, Maryland",18077,[19039]
2416,4645,1245465,"Midway CDP (Santa Rosa County), Florida",18070,[50011]
2417,13955,2923752,"Farmington city, Missouri",18047,[15001]
2418,25699,4854912,"Pampa city, Texas",18034,[48125]
2419,18401,3737680,"Leland town, North Carolina",18023,[42029]
2420,17370,3640189,"Lackawanna city, New York",18012,[39067]
2421,10213,2167944,"St. Matthews city, Kentucky",17993,[2198]
2422,3572,822035,"Durango city, Colorado",17986,[31079]
2423,9054,1982695,"Waukee city, Iowa",17980,[21193]
2424,3035,659500,"Rancho Mirage city, California",17975,[34021]
2425,16860,3602066,"Amsterdam city, New York",17974,[39077]
2426,1983,602868,"Arroyo Grande city, California",17971,[34023]
2427,26793,5111470,"Burke Centre CDP, Virginia",17969,[]
2428,1715,544600,"Maumelle city, Arkansas",17967,[29047]
2429,26388,4935190,"Highland city, Utah",17952,[17043]
2430,28779,5550825,"Menasha city, Wisconsin",17945,[53061]
2431,8047,1879208,"Vincennes city, Indiana",17944,[24003]
2432,6254,1711592,"Cary village, Illinois",17940,[26149]
2433,4144,1201675,"Apollo Beach CDP, Florida",17929,[51057]
2434,250,134024,"Helena city, Alabama",17928,[29165]
2435,29106,5588200,"Wisconsin Rapids city, Wisconsin",17905,[53065]
2436,16331,3473020,"Tinton Falls borough, New Jersey",17902,[48379]
2437,10957,2406400,"Beltsville CDP, Maryland",17890,[19099]
2438,11571,2545245,"Newburyport city, Massachusetts",17890,[18125]
2439,18402,3737760,"Lenoir city, North Carolina",17890,[42021]
2440,10501,2231915,"Gretna city, Louisiana",17888,[42107]
2441,15969,3418400,"Dumont borough, New Jersey",17882,[48347]
2442,26857,5120752,"Culpeper town, Virginia",17882,[55067]
2443,17783,3665431,"Scarsdale village, New York",17856,[39061]
2444,27237,5176416,"Sudley CDP, Virginia",17849,[55039]
2445,29286,5669845,"Sheridan city, Wyoming",17816,[48439]
2446,1978,602476,"Arcata city, California",17814,[36009]
2447,11361,2470775,"Seabrook CDP, Maryland",17808,[19005]
2448,25031,4826604,"Forney city, Texas",17793,[47155]
2449,5540,1367984,"St. Marys city, Georgia",17787,[25023]
2450,6816,1746916,"Marion city, Illinois",17774,[27053]
2451,5380,1346832,"Lithia Springs CDP, Georgia",17772,[25027]
2452,21188,4112400,"Central Point city, Oregon",17760,[2013]
2453,12013,2641680,"Jenison CDP, Michigan",17758,[10005]
2454,4035,978880,"Wallingford Center CDP, Connecticut",17756,[]
2455,4268,1213150,"Cocoa city, Florida",17748,[49011]
2456,3529,814587,"Cimarron Hills CDP, Colorado",17744,[31025]
2457,6530,1730094,"Godfrey village, Illinois",17733,[28015]
2458,18223,3720580,"Elizabeth City city, North Carolina",17732,[42051]
2459,4709,1251125,"Ojus CDP, Florida",17727,[49051]
2460,17621,3655574,"Oswego city, New York",17723,[39037]
2461,8764,1957360,"North Liberty city, Iowa",17721,[22019]
2462,12387,2700694,"Albert Lea city, Minnesota",17716,[12115]
2463,7256,1774223,"Sycamore city, Illinois",17712,[27155]
2464,6613,1735307,"Hinsdale village, Illinois",17705,[27081]
2465,4358,1222387,"Fish Hawk CDP, Florida",17698,[49013]
2466,11236,2451075,"Maryland City CDP, Maryland",17696,[19003]
2467,3152,669154,"Santa Fe Springs city, California",17669,[36053]
2468,13854,2916030,"Concord CDP, Missouri",17650,[16005]
2469,11390,2476650,"Takoma Park city, Maryland",17643,[19073]
2470,20241,3976778,"Tiffin city, Ohio",17638,[17095]
2471,11104,2428075,"Ferndale CDP, Maryland",17627,[18169]
2472,3085,662854,"Rosedale CDP, California",17603,[34021]
2473,2074,607624,"Bostonia CDP, California",17600,[34035]
2474,4851,1263425,"San Carlos Park CDP, Florida",17597,[51001]
2475,5937,1644290,"Kuna city, Idaho",17590,[19191]
2476,26845,5118448,"Colonial Heights city, Virginia",17582,[55017]
2477,26017,4869020,"South Houston city, Texas",17563,[44007]
2478,4615,1243083,"Marco Island city, Florida",17561,[]
2479,4403,1226100,"Glenvar Heights CDP, Florida",17560,[51139]
2480,5800,1572650,"Wahiawa CDP, Hawaii",17555,[]
2481,14051,2930214,"Hannibal city, Missouri",17551,[17019]
2482,4047,985810,"Willimantic CDP, Connecticut",17550,[19149]
2483,7006,1757394,"Palos Hills city, Illinois",17540,[27097]
2484,1063,422360,"Eloy city, Arizona",17537,[20123]
2485,14147,2939026,"Kirksville city, Missouri",17519,[13131]
2486,13516,2853520,"Ocean Springs city, Mississippi",17514,[6037]
2487,20231,3976106,"Tallmadge city, Ohio",17506,[17101]
2488,23413,4525540,"Five Forks CDP, South Carolina",17500,[5095]
2489,24617,4805984,"Bay City city, Texas",17487,[48113]
2490,15951,3414380,"Colonia CDP, New Jersey",17486,[48291]
2491,3360,682815,"Vincent CDP, California",17485,[35055]
2492,4835,1262425,"Safety Harbor city, Florida",17484,[51029]
2493,16113,3440440,"Lindenwold borough, New Jersey",17481,[48249]
2494,7843,1852740,"New Castle city, Indiana",17476,[23009]
2495,11512,2527100,"Greenfield Town city, Massachusetts",17474,[]
2496,6942,1753442,"North Aurora village, Illinois",17473,[26163]
2497,15688,3246000,"Mesquite city, Nevada",17467,[34015]
2498,28166,5452060,"Martinsburg city, West Virginia",17451,[53035]
2499,26767,5108472,"Bon Air CDP, Virginia",17428,[55027]
2500,19936,3955216,"New Philadelphia city, Ohio",17408,[17111]
2501,19955,3956294,"North Canton city, Ohio",17400,[18073]
2502,26787,5110776,"Buckhall CDP, Virginia",17399,[55043]
2503,27160,5165392,"Radford city, Virginia",17380,[55117]
2504,18014,3682942,"Woodmere CDP, New York",17376,[39119]
2505,19475,3923380,"East Cleveland city, Ohio",17375,[17113]
2506,12399,2701720,"Anoka city, Minnesota",17374,[13051]
2507,17331,3636233,"Huntington CDP, New York",17371,[39099]
2508,6832,1747553,"Mattoon city, Illinois",17370,[27171]
2509,8122,1901630,"Altoona city, Iowa",17354,[22011]
2510,21176,4110750,"Canby city, Oregon",17337,[2068]
2511,23301,4476820,"Westerly CDP, Rhode Island",17323,[8069]
2512,11332,2465312,"Redland CDP, Maryland",17317,[19101]
2513,181,126992,"Foley city, Alabama",17315,[29149]
2514,25604,4850580,"Nederland city, Texas",17284,[47003]
2515,25267,4838476,"Katy city, Texas",17265,[45043]
2516,20388,4000200,"Ada city, Oklahoma",17262,[20165]
2517,27072,5151192,"Merrifield CDP, Virginia",17243,[55075]
2518,21274,4133700,"Hermiston city, Oregon",17241,[1109]
2519,2838,649187,"Moraga town, California",17231,[35061]
2520,17457,3645997,"Massapequa Park village, New York",17223,[39095]
2521,11445,2501260,"Amesbury Town city, Massachusetts",17218,[]
2522,7694,1835302,"Huntington city, Indiana",17214,[24031]
2523,2698,641922,"Live Oak CDP, California",17213,[35007]
2524,748,240645,"Knik-Fairview CDP, Alaska",17203,[30045]
2525,20592,4022050,"Durant city, Oklahoma",17198,[21133]
2526,2478,630994,"Greenfield city, California",17188,[35039]
2527,17560,3651440,"North Babylon CDP, New York",17182,[39061]
2528,27020,5144280,"Laurel CDP, Virginia",17176,[55055]
2529,23330,4507210,"Bluffton town, South Carolina",17164,[5109]
2530,28370,5503425,"Ashwaubenon village, Wisconsin",17141,[53057]
2531,26225,4878544,"White Settlement city, Texas",17135,[45049]
2532,8277,1914520,"Clive city, Iowa",17134,[22003]
2533,13109,2757346,"St. Michael city, Minnesota",17128,[12095]
2534,14414,2959096,"Poplar Bluff city, Missouri",17112,[15009]
2535,25783,4859696,"Prosper town, Texas",17107,[47055]
2536,12347,2684940,"Wayne city, Michigan",17090,[12057]
2537,27297,5187240,"Wolf Trap CDP, Virginia",17086,[55017]
2538,26781,5109816,"Bristol city, Virginia",17077,[55045]
2539,5261,1328968,"Fayetteville city, Georgia",17069,[26013]
2540,4606,1242575,"Maitland city, Florida",17066,[49047]
2541,15332,3126385,"La Vista city, Nebraska",17062,[40129]
2542,23682,4575850,"West Columbia city, South Carolina",17056,[5077]
2543,21187,4112150,"Cedar Mill CDP, Oregon",17050,[2070]
2544,16919,3606387,"Bethpage CDP, New York",17016,[39049]
2545,26308,4911980,"Centerville city, Utah",17013,[17067]
2546,26085,4872284,"Terrell city, Texas",16997,[45085]
2547,5811,1577450,"Wailuku CDP, Hawaii",16995,[51183]
2548,26919,5129136,"Fort Hunt CDP, Virginia",16978,[55095]
2549,2748,644910,"McKinleyville CDP, California",16963,[36059]
2550,27958,5405332,"Beckley city, West Virginia",16963,[53033]
2551,5457,1356112,"North Decatur CDP, Georgia",16944,[26021]
2552,24248,4729920,"Goodlettsville city, Tennessee",16935,[39169]
2553,2550,636280,"Imperial city, California",16931,[34025]
2554,2363,622412,"El Segundo city, California",16929,[36055]
2555,26533,4970960,"South Ogden city, Utah",16918,[17075]
2556,11144,2433250,"Glenmont CDP, Maryland",16917,[19067]
2557,14194,2941438,"Lemay CDP, Missouri",16909,[16029]
2558,10791,2283405,"Zachary city, Louisiana",16879,[42117]
2559,11634,2563345,"Southbridge Town city, Massachusetts",16858,[]
2560,1984,602896,"Artesia city, California",16853,[35047]
2561,19444,3921308,"Defiance city, Ohio",16848,[17201]
2562,4665,1247550,"Myrtle Grove CDP, Florida",16839,[51107]
2563,27097,5155272,"Neabsco CDP, Virginia",16839,[]
2564,6879,1750621,"Morton village, Illinois",16833,[27135]
2565,7192,1769758,"Shorewood village, Illinois",16809,[27021]
2566,10456,2224390,"Estelle CDP, Louisiana",16791,[42105]
2567,19976,3957302,"Norwalk city, Ohio",16790,[17197]
2568,6739,1742795,"Lemont village, Illinois",16780,[27163]
2569,9849,2111170,"Burlington CDP, Kentucky",16776,[5033]
2570,27399,5311160,"Centralia city, Washington",16771,[72145]
2571,26983,5139304,"Hybla Valley CDP, Virginia",16768,[55043]
2572,16174,3451660,"New Milford borough, New Jersey",16760,[48355]
2573,6324,1716691,"Country Club Hills city, Illinois",16756,[26155]
2574,13119,2758612,"Sartell city, Minnesota",16749,[12069]
2575,22711,4260120,"Phoenixville borough, Pennsylvania",16743,[37019]
2576,17365,3639672,"Kings Park CDP, New York",16733,[39031]
2577,21382,4157150,"Pendleton city, Oregon",16709,[2150]
2578,2880,651476,"Nipomo CDP, California",16706,[35025]
2579,26952,5133584,"Groveton CDP, Virginia",16704,[55031]
2580,24463,4770500,"Springfield city, Tennessee",16692,[39167]
2581,7360,1780047,"Westchester village, Illinois",16687,[27085]
2582,19889,3953102,"Mount Vernon city, Ohio",16681,[18021]
2583,3342,681708,"Valle Vista CDP, California",16672,[35047]
2584,24203,4722200,"Dyersburg city, Tennessee",16666,[40083]
2585,9909,2119882,"Danville city, Kentucky",16657,[4019]
2586,21240,4126750,"Four Corners CDP, Oregon",16648,[2020]
2587,21369,4153900,"Oak Grove CDP, Oregon",16648,[1129]
2588,25760,4858904,"Portland city, Texas",16618,[48043]
2589,24689,4810156,"Brenham city, Texas",16616,[48089]
2590,4220,1209000,"Brownsville CDP, Florida",16615,[49013]
2591,2205,614274,"Coalinga city, California",16612,[34025]
2592,11075,2424475,"Easton town, Maryland",16606,[19099]
2593,26077,4871948,"Taylor city, Texas",16603,[47179]
2594,4283,1215055,"Country Walk CDP, Florida",16601,[51119]
2595,25525,4847700,"Mercedes city, Texas",16588,[45019]
2596,11974,2637420,"Hazel Park city, Michigan",16587,[12053]
2597,6456,1725141,"Fairview Heights city, Illinois",16579,[27025]
2598,13338,2813820,"Clarksdale city, Mississippi",16579,[6037]
2599,1046,420050,"Douglas city, Arizona",16576,[20095]
2600,17035,3616749,"Cohoes city, New York",16574,[39099]
2601,5610,1376476,"Tifton city, Georgia",16568,[25017]
2602,86,113264,"Center Point city, Alabama",16564,[30003]
2603,5357,1343640,"Kingsland city, Georgia",16562,[26013]
2604,21464,4174850,"Troutdale city, Oregon",16557,[1119]
2605,3433,686244,"Woodcrest CDP, California",16527,[35025]
2606,6186,1708225,"Bridgeview village, Illinois",16511,[27097]
2607,23483,4539220,"Ladson CDP, South Carolina",16511,[5113]
2608,24921,4820884,"Donna city, Texas",16507,[46035]
2609,22309,4241432,"Lansdale borough, Pennsylvania",16506,[38071]
2610,14518,2967790,"Sikeston city, Missouri",16482,[16037]
2611,21029,4072100,"Tahlequah city, Oklahoma",16481,[21111]
2612,10647,2258045,"Opelousas city, Louisiana",16480,[42125]
2613,7450,1802908,"Avon town, Indiana",16479,[24033]
2614,18474,3744400,"Morganton city, North Carolina",16478,[42019]
2615,5454,1355776,"Norcross city, Georgia",16474,[26103]
2616,27268,5181072,"Vienna town, Virginia",16474,[55033]
2617,7657,1830042,"Griffith town, Indiana",16468,[24045]
2618,15724,3268350,"Spanish Springs CDP, Nevada",16458,[34017]
2619,28851,5559250,"Oconomowoc city, Wisconsin",16450,[54109]
2620,19510,3926446,"Fairview Park city, Ohio",16432,[17085]
2621,4716,1251650,"Opa-locka city, Florida",16426,[49029]
2622,27327,5301990,"Anacortes city, Washington",16425,[72133]
2623,7950,1866852,"St. John town, Indiana",16391,[24017]
2624,24442,4767120,"Sevierville city, Tennessee",16387,[40059]
2625,4856,1264325,"Sarasota Springs CDP, Florida",16386,[48499]
2626,12128,2655820,"Mount Clemens city, Michigan",16383,[8089]
2627,10911,2380740,"Waterville city, Maine",16374,[19121]
2628,7342,1779033,"Washington city, Illinois",16359,[27171]
2629,28390,5505900,"Beaver Dam city, Wisconsin",16346,[54083]
2630,7070,1762016,"Prospect Heights city, Illinois",16345,[27137]
2631,16309,3469420,"South River borough, New Jersey",16345,[48387]
2632,26936,5131200,"Glen Allen CDP, Virginia",16339,[55043]
2633,21313,4141650,"Lebanon city, Oregon",16336,[2122]
2634,13053,2753620,"Red Wing city, Minnesota",16334,[13089]
2635,27005,5142746,"Kingstowne CDP, Virginia",16332,[]
2636,2616,639259,"Laguna Woods city, California",16314,[36039]
2637,1844,564370,"Siloam Springs city, Arkansas",16311,[29049]
2638,25992,4867766,"Sienna Plantation CDP, Texas",16310,[45013]
2639,3319,680588,"Truckee town, California",16308,[34035]
2640,13976,2925264,"Fort Leonard Wood CDP, Missouri",16307,[]
2641,20215,3975014,"Streetsboro city, Ohio",16305,[17177]
2642,3510,811810,"Cañon City city, Colorado",16298,[31023]
2643,27309,5300100,"Aberdeen city, Washington",16281,[55133]
2644,11441,2500135,"Abington CDP, Massachusetts",16275,[18119]
2645,17177,3626264,"Floral Park village, New York",16269,[39085]
2646,4936,1271741,"Three Lakes CDP, Florida",16266,[49045]
2647,19539,3928826,"Fremont city, Ohio",16265,[17163]
2648,4962,1274150,"Vero Beach city, Florida",16261,[51003]
2649,20522,4013950,"Chickasha city, Oklahoma",16256,[21031]
2650,26147,4874588,"Uvalde city, Texas",16256,[48013]
2651,9963,2128594,"Fort Thomas city, Kentucky",16254,[5023]
2652,27851,5368750,"Sunnyside city, Washington",16248,[72071]
2653,4907,1268875,"Stuart city, Florida",16240,[49047]
2654,15797,3340180,"Laconia city, New Hampshire",16237,[48417]
2655,16193,3454315,"Ocean Acres CDP, New Jersey",16227,[48337]
2656,7622,1825324,"Frankfort city, Indiana",16226,[24033]
2657,28781,5551025,"Menomonie city, Wisconsin",16222,[]
2658,13837,2914572,"Clayton city, Missouri",16214,[16059]
2659,2000,603344,"Avocado Heights CDP, California",16213,[36007]
2660,1309,472000,"Tanque Verde CDP, Arizona",16197,[20083]
2661,12752,2728790,"Hibbing city, Minnesota",16183,[13047]
2662,25177,4833848,"Highland Village city, Texas",16168,[47093]
2663,2954,655800,"Parkway CDP, California",16166,[35027]
2664,17782,3665409,"Sayville CDP, New York",16143,[39059]
2665,25060,4827984,"Gainesville city, Texas",16141,[42129]
2666,11168,2438975,"Hillcrest Heights CDP, Maryland",16137,[19051]
2667,5135,1312456,"Calhoun city, Georgia",16133,[26101]
2668,12723,2726738,"Ham Lake city, Minnesota",16119,[12061]
2669,27052,5148968,"Manassas Park city, Virginia",16117,[55131]
2670,17644,3656902,"Pearl River CDP, New York",16116,[39073]
2671,26970,5137032,"Highland Springs CDP, Virginia",16109,[55081]
